site_i_enzyme,site_ii_enzyme,site_iii_enzyme,site_i_ovhg,site_ii_ovhg,site_iii_ovhg,pGEX-4T-1_compatible,pMAL-c5X_compatible,pET-21a(+)_compatible,pET-28a(+)_compatible,pET-28a(+)_start_codon_compatible,pCold_I_compatible,pUC18_compatible,pQE-3_compatible
NcoI,PspOMI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NcoI,PspOMI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
NcoI,PspOMI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
NcoI,SacII,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
NcoI,SacII,BsaI,-4,2,-4,False,False,False,False,True,False,False,False
NcoI,SacII,BseRI,-4,2,2,True,True,True,False,True,True,True,False
NcoI,SacII,BsgI,-4,2,2,False,False,False,False,False,False,True,False
NcoI,SacII,BsmI,-4,2,2,True,False,True,False,False,False,True,False
NcoI,SacII,BspMI,-4,2,-4,False,False,True,False,True,True,True,False
NcoI,SacII,SapI,-4,2,-3,False,False,False,False,False,True,False,False
NcoI,SalI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NcoI,SalI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NcoI,SalI,BseRI,-4,-4,2,True,True,True,False,True,True,True,False
NcoI,SalI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NcoI,SalI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NcoI,SalI,BspMI,-4,-4,-4,False,False,True,False,True,True,True,False
NcoI,SalI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
NcoI,SpeI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NcoI,SpeI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NcoI,SpeI,BseRI,-4,-4,2,True,True,True,False,True,True,True,False
NcoI,SpeI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NcoI,SpeI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NcoI,SpeI,BspMI,-4,-4,-4,False,False,True,False,True,True,True,False
NcoI,SpeI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
NcoI,XbaI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NcoI,XbaI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
NcoI,XbaI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NcoI,XbaI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
NcoI,XbaI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
NcoI,XbaI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
NcoI,XhoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NcoI,XhoI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NcoI,XhoI,BseRI,-4,-4,2,True,True,True,False,True,True,True,False
NcoI,XhoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NcoI,XhoI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NcoI,XhoI,BspMI,-4,-4,-4,False,False,True,False,True,True,True,False
NcoI,XhoI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
NdeI,AflII,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,AflII,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,AflII,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,AflII,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,AflII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,AgeI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,AgeI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,AgeI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,AgeI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,AgeI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,AscI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,AscI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,AscI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,AscI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,AscI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,AvrII,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,AvrII,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,AvrII,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,AvrII,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,AvrII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,BglII,BseRI,-2,-4,2,True,False,False,False,False,True,False,False
NdeI,BglII,BsmI,-2,-4,2,True,False,False,False,False,False,False,False
NdeI,BglII,BspMI,-2,-4,-4,False,False,False,False,False,True,False,False
NdeI,BglII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,BsiWI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,BsiWI,BseRI,-2,-4,2,True,False,True,False,True,True,False,False
NdeI,BsiWI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,BsiWI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,BsiWI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,BspEI,BseRI,-2,-4,2,True,False,False,False,False,True,False,False
NdeI,BspEI,BsmI,-2,-4,2,True,False,False,False,False,False,False,False
NdeI,BspEI,BspMI,-2,-4,-4,False,False,False,False,False,True,False,False
NdeI,BspEI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,BsrGI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,BsrGI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,BsrGI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,BsrGI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,BsrGI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,EcoRI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,EcoRI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,EcoRI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,EcoRI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,EcoRI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,HindIII,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,HindIII,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,HindIII,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,HindIII,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,HindIII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,NcoI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,NcoI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,NcoI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,NcoI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,NcoI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,NheI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,NheI,BseRI,-2,-4,2,True,True,True,False,True,False,False,False
NdeI,NheI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,NheI,BspMI,-2,-4,-4,False,False,True,False,True,False,False,False
NdeI,NotI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,NotI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,NotI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,NotI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,NotI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,PacI,BsaI,-2,2,-4,False,False,False,False,True,False,False,False
NdeI,PacI,BseRI,-2,2,2,True,True,True,False,True,True,False,False
NdeI,PacI,BsmI,-2,2,2,True,False,True,False,False,False,False,False
NdeI,PacI,BspMI,-2,2,-4,False,False,True,False,True,True,False,False
NdeI,PacI,SapI,-2,2,-3,False,False,False,False,False,True,False,False
NdeI,PciI,BseRI,-2,-4,2,False,False,False,False,False,True,False,False
NdeI,PciI,BspMI,-2,-4,-4,False,False,False,False,False,True,False,False
NdeI,PciI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,SacII,BsaI,-2,2,-4,False,False,False,False,True,False,False,False
NdeI,SacII,BseRI,-2,2,2,True,True,True,False,True,True,False,False
NdeI,SacII,BsmI,-2,2,2,True,False,True,False,False,False,False,False
NdeI,SacII,BspMI,-2,2,-4,False,False,True,False,True,True,False,False
NdeI,SacII,SapI,-2,2,-3,False,False,False,False,False,True,False,False
NdeI,SalI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,SalI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,SalI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,SalI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,SalI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,SpeI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,SpeI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,SpeI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,SpeI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,SpeI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,XbaI,BseRI,-2,-4,2,True,True,False,False,False,True,False,False
NdeI,XbaI,BsmI,-2,-4,2,True,False,False,False,False,False,False,False
NdeI,XbaI,BspMI,-2,-4,-4,False,False,False,False,False,True,False,False
NdeI,XbaI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NdeI,XhoI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
NdeI,XhoI,BseRI,-2,-4,2,True,True,True,False,True,True,False,False
NdeI,XhoI,BsmI,-2,-4,2,True,False,True,False,False,False,False,False
NdeI,XhoI,BspMI,-2,-4,-4,False,False,True,False,True,True,False,False
NdeI,XhoI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
NheI,AflII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,AflII,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,AflII,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,AflII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,AflII,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,AflII,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,AgeI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,AgeI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,AgeI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,AgeI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,AgeI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,AgeI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,AscI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,AscI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,AscI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,AscI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,AscI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,AscI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,AvrII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,AvrII,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,AvrII,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,AvrII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,AvrII,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,AvrII,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,BclI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BclI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BclI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BclI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BclI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BglII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BglII,BseRI,-4,-4,2,True,False,False,False,False,False,True,False
NheI,BglII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BglII,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
NheI,BglII,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BsiWI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BsiWI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,BsiWI,BseRI,-4,-4,2,True,False,True,False,True,False,True,False
NheI,BsiWI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BsiWI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,BsiWI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,BspEI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BspEI,BseRI,-4,-4,2,True,False,False,False,False,False,True,False
NheI,BspEI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BspEI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
NheI,BspEI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BsrGI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BsrGI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,BsrGI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,BsrGI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BsrGI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,BsrGI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,BssHII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,BssHII,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BssHII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BssHII,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,BssHII,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,EcoRI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,EcoRI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,EcoRI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,EcoRI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,EcoRI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,EcoRI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,HindIII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,HindIII,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,HindIII,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,HindIII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,HindIII,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,HindIII,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,MluI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,MluI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,MluI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,MluI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,MluI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,NcoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,NcoI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,NcoI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,NcoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,NcoI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,NcoI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,NheI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,NheI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,NheI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,NheI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,NheI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,NheI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,NotI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,NotI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
NheI,NotI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
NheI,NotI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,NotI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
NheI,NotI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
NheI,PacI,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
NheI,PacI,BsaI,-4,2,-4,False,False,False,False,True,False,False,False
NheI,PacI,BseRI,-4,2,2,True,True,True,False,True,False,True,False
NheI,PacI,BsgI,-4,2,2,False,False,False,False,False,False,True,False
NheI,PacI,BsmI,-4,2,2,True,False,True,False,False,False,True,False
NheI,PacI,BspMI,-4,2,-4,False,False,True,False,True,False,True,False
NheI,PspOMI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
NheI,PspOMI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,PspOMI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,PspOMI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
NheI,PspOMI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
